,Country,Detailed.production.source,Taxon,Taxon2,Aqua.Cap.items,Mean.Trophic.Level,Total.production,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
2305,Croatia,Capture,Marine fish,Fish,Round sardinella,3.4,1141.8574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.41049258,60,71,102,114,131,73.22860191,0,0,0,87.8377812,73.70772204,0,28.21029994,94.318605,128.5154357,79.96741771,84.66104389
2306,Croatia,Capture,Marine fish,Fish,Saddled seabream,3.4,2467.73986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,183,175,180,183,169,185,130,120,55,30,14,41,75,77,82,58,64,66,57,49,42,34,41,32.73404255,38.13464068,47.91825625,42.95292015
2307,Croatia,Imports,Fish,Fish,Saithe,4.3,3626.175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.75,216.25,271.25,226.25,302.5,291.25,320,298.75,222.5,268.75,217.5,335,226.25,281.175
2308,Croatia,Capture,Marine fish,Fish,Salema,2,1933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,166,142,149,127,132,125,42,24,28,14,13,17,19,23,124,0,50,62,65,65,61,59,51,50,51,60,50
2309,Croatia,Imports,Fish,Fish,Salmon,4.270007459,8556.714717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.66,26.28,28.78,52.44,39.78,18.98,35.64,41.62,100.58,121.76,145.62,243.97,245.58,354.84,385.73,401.82,488.09,435.99,465.78,240.86,243.36,375.6,585.5780347,644.124977,714.3048652,911.34,1205.60684
2310,Croatia,Imports,Fish,Fish,Salmonids,4.228556346,394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,29,21,125,49,17,39,1,4,16,1,0,0,0,0,0,0,0,0,0,0,5,18,0,0,0,8,0
2311,Croatia,Imports,Fish,Fish,Saltwater fish,3.817951401,1442.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,27,79,51,82,78,472,165,133,129,94,62,39.51
2312,Croatia,Capture,Marine fish,Fish,Sand smelt,3.45,1531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,224,176,175,148,171,260,50,44,20,8,8,13,10,15,9,0,10,14,0,0,0,0,0,0,0,0,0
2313,Croatia,Imports,Fish,Fish,Sardine and sardinella and sprat,2.937098662,939.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,857.24,2.66,0,0,79.8,0,0,0,0,0,0,0,0,0,0,0,0
2314,Croatia,Aquaculture,Freshwater fish,Fish,Sea trout,3.4,131.7941881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,12.98687147,12.35597555,28.35176958,34.19,34.90957151
2315,Croatia,Imports,Fish,Fish,Seabass,3.577543698,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,12,11,0,0,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2316,Croatia,Imports,Fish,Fish,Seabream,3.639030054,894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,101,81,159,100,94,80,96,13,45,14,1,0,0,0,0
2317,Croatia,Imports,Fish,Fish,Shark,4.295337531,1338.533282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.5,27.25,2.25,59.75,140.5,94,132.5,126.25,166.75,148,119.75,122.75,130.5,2.283281734,2.5,5
2318,Croatia,Aquaculture,Freshwater fish,Fish,Silver carp,2,4057.110812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.91464968,75.37184116,66.40507365,7.1,23.15233061,7.367730652,224.4851485,322.2388618,228.0422866,132.138438,224.8432186,339.2220785,278.952734,245.2624163,249.0614887,330.4945199,409.7413415,128.6252822,63.0752809,69.15941658,59.36,101.9098611,120.4328955,81.88999194,66.70093527,43.20224333,25.33672087,88.62402617
2319,Croatia,Imports,Fish,Fish,Skipjack tuna,4.4,32390.8294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,358,205,0,0,10,0,0,0,0,0,5841.36,5264.14,5173.7,6897.38,8641.2494
2320,Croatia,Capture,Marine fish,Fish,Smooth-hound,4.3,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,16,17,19,22,28,25,28
2321,Croatia,Capture,Marine fish,Fish,Surmullet,3.5,8751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359,479,395,420,311,280,285,200,277,480,294,299,894,911,805,950,826,31,22,41,31,21,19,22,25,29,24,21
2322,Croatia,"Imports,Capture","Fish,Marine fish",Fish,Swordfish,4.5,362.175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,20,0,0,0,0,0,0,0,3.75,4,4.25,8.5,8.5,4,17.5,36,28.75,51.25,46.25,46.75,72.675
2323,Croatia,Imports,Fish,Fish,Trout,4.071212188,152.8116567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,1.25,6.25,0,13.75,1.25,0,11.23863877,48.57692,22.46178928,25,20.53430867
2324,Croatia,Imports,Fish,Fish,Trout and char,4.073085713,7076.55335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,39,2,0,0,0,0,250,156,212,276,441,407,580,533,513,653,656,387.6081639,253.0982088,407.3071123,574,733.5398648
2325,Croatia,Imports,Fish,Fish,Tuna,4.414193552,85563.69255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.0795126,575.8972663,2102.995757,0,472.88,887.98,947.2,2420.62,3454.52,1556.48,4273.47,7144.24,4854.06,5927.62,7683.89,6010.85,8079.66,6687.8,5688.44,4889.87,6835.26709,607.0092679,449.7605561,969.88,1609.06,1311.1631
2326,Croatia,Imports,Fish,Fish,Tuna and bonito and billfish,4.41545802,14986.706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.58,236.74,422.94,574.56,750.12,805.98,803.32,657.02,739.48,819.28,891.1,1348.62,1524.18,1337.98,1893.92,2013.886
2327,Croatia,"Imports,Capture","Fish,Marine fish",Fish,Turbot,4.4,382.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,15,21,49,39,48,36,42,42,35,41.83
2328,Croatia,"Capture,Aquaculture","Freshwater fish,Freshwater fish",Fish,Wels catfish,4.4,1852.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,90,138,90,71,52,54,54,42,32,42,71,62,40,23,22,25,83,69,64,74,75,78,93.6,86.6,71.4,60.74,101
2329,Croatia,"Imports,Capture","Fish,Marine fish",Fish,Whiting,4.4,1281.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,43,93,115,88,88,83,143,135,289,167.68
2330,Croatia,Imports,Fish,Fish,Yellowfin tuna,4.4,10934.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,259,153,426,693,692.5,101,209.25,627.5,824.75,587,374,469,338,570,391,701,776,766,663,1273.89
2331,Cuba,Imports,Fish,Fish,Alaska pollock,3.6,1598.0375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246.25,102.5,278.75,210,192.5,163.75,120,284.2875
2332,Cuba,"Capture,Capture","Marine fish,Marine fish",Fish,Albacore,4.3,1056,100,100,100,0,58,101,111,74,136,47,55,25,6,1,4,17,5,3,14,54,40,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2333,Cuba,Capture,Marine fish,Fish,American angler,4.5,194,0,0,0,0,0,0,0,0,0,15,34,21,4,2,6,17,18,52,2,5,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2334,Cuba,Capture,Marine fish,Fish,American plaice,4.1,660,0,188,0,0,0,0,0,10,20,61,30,8,13,5,21,48,49,78,13,26,0,22,49,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2335,Cuba,Imports,Fish,Fish,Anchovy,3.128266791,1462.601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.96,37.24,50.54,87.78,122.36,85.12,103.74,103.74,61.18,55.86,39.9,5.32,0,0,665,0,5.32,0,0,0,23.541
2336,Cuba,Imports,Fish,Fish,Angler,4.5,153.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21,5,16,21,28,26,22,11.83
2337,Cuba,Capture,Marine fish,Fish,Angolan dentex,3.5,602,0,0,0,0,602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2338,Cuba,Capture,Marine fish,Fish,Araucanian herring,2.7,74325,0,0,0,0,0,0,0,0,29,11265,14727,274,11774,4371,12943,18942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2339,Cuba,Capture,Marine fish,Fish,Argentine,3.5,2227,112,15,21,1,4,0,54,364,152,177,55,6,31,5,59,68,56,134,15,113,223,553,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2340,Cuba,"Imports,Capture","Fish,Marine fish",Fish,Argentine hake,4.2,1848.09,0,0,0,0,0,0,0,0,4,29,247,59,26,29,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,11,19,99.25,500,557,105.5,125.34
2341,Cuba,Capture,Marine fish,Fish,Atlantic bluefin tuna,4.5,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,11,18,27,19,0,0,0,0,0,0,0,0,0,0,0,0,0
2342,Cuba,Capture,Marine fish,Fish,Atlantic bonito,4.5,250,0,0,0,0,0,0,0,0,0,0,0,23,173,26,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2343,Cuba,Capture,Marine fish,Fish,Atlantic butterfish,3.9,121,0,111,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2344,Cuba,"Capture,Capture","Marine fish,Marine fish",Fish,Atlantic chub mackerel,3.9,22877,492,262,240,162,0,0,32,604,36,244,172,175,64,6,2,0,0,0,0,0,0,0,0,0,9003,11383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2345,Cuba,Capture,Marine fish,Fish,Atlantic cod,4.1,4627,597,1481,625,1076,114,36,36,60,40,136,51,29,22,35,84,88,92,15,2,1,1,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2346,Cuba,Capture,Marine fish,Fish,Atlantic halibut,4,134,0,1,0,0,2,0,1,5,4,40,42,3,0,1,3,8,9,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2347,Cuba,Capture,Marine fish,Fish,Atlantic herring,3.4,2897,327,171,1,0,7,0,1,0,0,6,53,38,81,447,369,489,129,50,1,6,213,253,134,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2348,Cuba,"Imports,Capture","Fish,Marine fish",Fish,Atlantic mackerel,3.6,12673.9,6968,917,18,51,254,3,0,1,32,131,80,18,144,114,380,80,334,666,44,61,76,115,6,58.22,2.66,1593.34,345.8,0,0,2.66,109.06,2.66,0,0,0,0,0,2.66,2.66,61.18,0,0,0,0
2349,Cuba,"Capture,Capture","Marine fish,Marine fish",Fish,Atlantic sailfish,4.5,5368,185,156,120,191,198,213,339,228,284,149,105,221,100,108,187,267,270,119,129,105,570,40,28,196,208,68,32,18,50,72,47,56,19,19,26,59,51,30,22,22,19,16,16,10
2350,Cuba,Imports,Fish,Fish,Atlantic salmon and Danube salmon,4.5,248.8848648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.68,14.65116279,1.581151832,35.87223587,29.31350114,10,0,0,0,3,10,20,5,0,24.18681319,43,3,9,26.6
2351,Cuba,Capture,Marine fish,Fish,Atlantic thread herring,4.5,78607.6,1000,2100,2400,2600,1745,1737,1930,2356,1938,2400,2406,1790,2268,2151,2511,2550,1572,886,1384,2005,2361,1900,1286,1756,1522,1676,1799,1740,1740,1195,1964,1359,1666,1799,1524,1574,1636,1592,1286,1714,1751,1388,1570,1080.6
2352,Cuba,"Capture,Capture","Marine fish,Marine fish",Fish,Atlantic white marlin,4.5,3885,106,124,170,273,282,305,250,840,394,512,417,92,37,43,20,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2353,Cuba,Capture,Marine fish,Fish,Benguela hake,4.5,161,150,2,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2354,Cuba,Capture,Marine fish,Fish,Bigeye tuna,4.5,12229,1300,1800,2300,2300,1385,711,520,418,446,239,170,190,151,87,62,34,56,36,7,7,5,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2355,Cuba,Capture,Marine fish,Fish,Blackfin tuna,4.4,18043.8,0,0,0,0,0,721,622,558,487,157,486,634,332,318,487,318,196,54,223,156,287,1,226,309,237,299,209,322,435,450,527,492,499,645,445,604,601,606,870,830,786,941,1004,669.8
2356,Cuba,"Capture,Capture","Marine fish,Marine fish",Fish,Blue marlin,4.5,5563,409,320,210,336,349,286,436,396,373,451,214,205,285,151,202,189,204,69,39,85,43,53,12,38,55,56,34,3,4,7,7,2,4,6,3,6,8,5,2,2,2,2,0,0
2357,Cuba,"Capture,Aquaculture","Freshwater fish,Freshwater fish",Fish,Blue tilapia,2.1,301824,200,700,1800,3600,5059,8376,11136,12004,14042,14890,15224,15432,13268,15744,18663,16567,17124,11685,11846,10295,12090,9441,5662,5624,3670,2428,2502,3342,3143,1951,1809,3838,3464,3157,2538,1676,1997,2108,2328,2338,2146,2231,2437,2249
2358,Cuba,Capture,Marine fish,Fish,Cape horse mackerel,3.5,269172,8953,14616,49844,31434,3732,0,336,15440,10508,21647,18689,35470,23637,27146,7720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2359,Cuba,Capture,Marine fish,Fish,Capelin,3.2,7716,0,5789,1414,227,0,0,0,0,0,3,0,0,0,0,85,124,71,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2360,Cuba,Imports,Fish,Fish,Catfish,3.596586846,495.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.75,0,6.25,63.75,151.25,125,135,8.75,1.8
2361,Cuba,"Imports,Capture,Capture,Capture,Capture,Capture",Cephalopod,Cephalopod,Cephalopod,3,117587.2186,3513,4719,4105,4018,1997,1880,126,3,86,4534,3718,7164,5185,3536,4695,3070,636,2354,4036,959,494,2978,1084,666,600,363,6146,9126,268,431,1017,10844,10824,8087,400,343,492.56,591.46,342.14,637.44,394.14,410.38,306.86,407.2386
2362,Cuba,Aquaculture,Freshwater fish,Fish,Channel catfish,4.2,10977,0,0,0,0,0,0,0,0,0,0,0,0,92,111,228,76,35,15,47,69,251,42,74,25,105,180,611,909,978,627,2647,3855,0,0,0,0,0,0,0,0,0,0,0,0
2363,Cuba,Capture,Marine fish,Fish,Chilean jack mackerel,3.3,610857,900,0,1000,19000,83971,74227,83881,54875,34008,32258,46833,35980,44209,24486,41197,30828,3196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
2364,Cuba,"Imports,Capture,Capture","Fish,Marine fish,Marine fish",Fish,Chub mackerel,3.4,41559.62,0,0,0,100,2852,3239,2091,0,45,3111,9649,1111,7194,2608,5107,3432,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,489.44,530.18,0,0
2365,Cuba,Imports,Fish,Fish,Coastal fish,3.817951401,553.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.5,157.5,77.5,170,46.25,0,50,0
2366,Cuba,Imports,Fish,Fish,Cod,4.107251404,1491.3675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.48,218.68,80.32,42.66,41.84,52.66,55.92,42,39,2.82,0,0,1.25,27.5,15,41.25,45,361.25,77.5,262.5,39.7375
2367,Cuba,Imports,Fish,Fish,Cod and hake and haddock,4.136479753,1201.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,939.06,231.24,0,2.82,0,0,0,28.2
2368,Cuba,Aquaculture,Freshwater fish,Fish,Common carp,3.1,13937.9,100,100,200,200,105,99,280,385,252,239,140,198,395,469,516,434,331,135,72,104,269,156,114,139,166,235,407,477,469,123,59,118,112,180,91,44.8,79.9,224,363,755,667,1726,1451,758.2
2369,Cuba,Capture,Marine fish,Fish,Common dolphinfish,4.4,3441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,362,0,591,386,335,416,331,339,339,30,23,16,28,32,38,42,23,22,22,19,16,16,10
2370,Cuba,Capture,Marine fish,Fish,Conger eel,4.1,111,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2371,Cuba,"Imports,Capture,Capture,Capture,Capture,Capture,Capture,Capture,Capture,Capture,Capture,Capture,Aquaculture,Aquaculture",Crustacean,Crustacean,Crustacean,2.5,33819.487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1023.81,1001.76,808.63,0,1600.92,91.67,660.79,1988.29,228.37,2309.38,1112,1098.35,1751.92,2874.3,4470.47,5075.3,2709.57,1643.92,0,2425.46,944.577
2372,Cuba,Capture,Marine fish,Fish,Demersal fish,3.714085029,939,0,25,220,24,53,40,22,73,50,14,11,0,1,22,7,32,7,9,4,13,150,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2373,Cuba,Capture,Marine fish,Fish,Demersal percomorph,4,10208,4494,1168,954,2739,10,0,10,375,16,284,26,101,25,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2374,Cuba,Capture,Marine fish,Fish,Eels,3.78,1546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402,232,187,204,198,118,97,37,13,17,17,11,4,3,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2375,Cuba,"Imports,Capture","Fish,Marine fish",Fish,European pilchard,3.1,2182.787,0,0,0,0,0,0,0,0,5,575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26,14,27,659.74,324.6,429.3,96.147
2376,Cuba,Imports,Fish,Fish,Fish,3.441211613,1340248.747,64765.2,45197.84,12680.34,5858.88,26027.22,57072.6,47752.98,47007.7,27882.02,66634.02,44246.4,58718.48,63514.78,52708.18,49724.2,17986.98,31364.06,51682.62,44380.86,49445.26,32306.3,27329.86,42780.08,29144.43,61326.55,38952.51,17628.39,25485.76,49746.15,40639.24,24162.88,20728.04,21043.32,3945.06,9026.96,5512.21,4378.39,898.07,777.8891722,2276.79,2197.14,2568.25,4491.25,8252.6081
2377,Cuba,"Capture,Capture","Marine fish,Marine fish",Fish,Flatfish,3.925712136,1329,558,49,425,17,23,2,3,66,0,34,37,2,0,0,37,24,16,19,3,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2378,Cuba,Capture,Marine fish,Fish,Flyingfish,3.25,3692,0,0,0,0,0,0,0,0,0,0,3692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2379,Cuba,"Imports,Capture,Aquaculture","Fish,Freshwater fish,Freshwater fish",Fish,Freshwater fish,2.299718622,159160.45,700,300,200,500,573,347,312,288,235,124,134,453,159,137,156,70,2882,4718,5784,8599,16492,10378,9140,8555,10216,8881,9406,9026,8907,5768,6506,8140,6672,6890,4638,512.25,382.25,291.2,290,290,216.5,285.25,290,317
2380,Cuba,Capture,Marine fish,Fish,Golden redfish,4,94002,38,2155,2433,5159,4689,4049,6142,6174,5209,4785,7203,7062,7009,6810,9438,6041,6453,2880,23,70,42,87,12,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2381,Cuba,Aquaculture,Freshwater fish,Fish,Grass carp,2,857.3,0,0,0,0,0,0,0,0,0,7,17,37,42,31,42,45,48,19,19,12,52,33,21,186,42,12,125,16,5,12,24,5,1,2,1,1,0.3,0,0,0,0,0,0,0
2382,Cuba,Capture,Marine fish,Fish,Grouper,4.092857143,5745,0,0,0,0,0,347,519,529,276,549,576,426,317,445,195,183,256,159,77,85,130,88,89,44,82,22,61,52,22,0,0,0,0,0,0,57,47,19,19,19,17,14,14,10
2383,Cuba,Capture,Marine fish,Fish,Grunt and sweetlips,3.421428571,61249,3100,1900,1900,1900,2052,1999,1878,1790,1934,1895,1827,1940,1805,2196,1969,1704,1627,1247,1992,2128,1723,1451,1207,1303,1079,986,971,1152,1136,857,862,737,543,731,730,908,653,765,927,935,780,691,689,650
2384,Cuba,Capture,Marine fish,Fish,Haddock,4,1673,9,28,142,20,20,15,41,130,236,91,79,153,98,176,92,64,83,68,12,32,41,27,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2385,Cuba,Imports,Fish,Fish,Hake,4.210022623,5329.7725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,20,21,546,1007,45,40,42,24,103,35,3,0,1693.25,690.75,298.25,612.5,1,16.25,41.25,73.5225
2386,Cuba,"Capture,Capture","Marine fish,Marine fish",Fish,Jack,4.170927038,22322,300,7300,600,400,366,272,380,395,450,469,550,523,481,527,465,421,323,268,426,344,349,234,499,167,2559,2138,180,165,74,68,48,72,61,101,41,59,55,33,33,33,28,25,25,15
2387,Cuba,"Imports,Capture","Fish,Marine fish",Fish,Jack and horse mackerel,3.41852086,63981.68,0,0,0,0,0,0,0,0,8248,3803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1609,3945,6788,6425,6167,4401,9016,13579.68
2388,Cuba,Capture,Marine fish,Fish,Kingklip,4.4,935,759,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2389,Cuba,Capture,Marine fish,Fish,Lane snapper,3.8,72082.8,3400,3000,1800,1800,1336,1366,1719,1872,2109,1785,1839,1798,2007,2029,1751,1597,1445,1201,1786,1943,1848,2472,2609,1712,2114,1891,1844,1075,871,694,1129,1258,1647,1268,1534,1280,1695,1205,1060,1369,1212,924,817,971.8
2390,Cuba,Capture,Marine fish,Fish,Large-eye dentex,3.5,9252,2550,2365,685,2009,18,0,8,0,38,146,221,117,13,847,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2391,Cuba,Capture,Marine fish,Fish,Largehead hairtail,4.4,341,0,0,0,0,4,0,0,224,55,0,35,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2392,Cuba,Aquaculture,Freshwater fish,Fish,Largemouth black bass,3.8,1274,100,100,100,0,82,53,72,99,88,66,67,85,57,84,38,35,9,7,17,17,34,40,23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2393,Cuba,"Capture,Capture","Marine fish,Marine fish",Fish,Little tunny,4.5,989,0,0,0,0,131,53,77,6,15,16,24,55,53,113,88,63,33,13,15,27,23,17,9,3,2,1,3,5,8,8,3,4,7,4,14,23,11,14,10,10,9,7,7,5
2394,Cuba,"Imports,Capture","Fish,Marine fish",Fish,Mackerel,3.508151879,37160.5833,0,0,0,0,0,0,0,0,501,220,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,1,1145,301,287,0,0,3956,10561,360,5098,1787.5,891,310,1649.24,2377.3,3372.06,1903,2434.4833
2395,Cuba,Capture,Marine fish,Fish,Mackerel and escolar,4.3,333,3,0,0,0,0,0,0,171,0,0,10,14,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2396,Cuba,"Imports,Capture,Capture,Capture,Capture","Fish,Marine fish,Marine fish,Marine fish,Marine fish",Fish,Marine fish,3.855186393,790702.5033,36900,44615,36407,25100,30156,19728,24652,31199,32021,33417,34817,33662,33710,33929,26506,24192,23428,16282,21323,18384,14018,17278,13750,20377,22676,11055,5022,10342,8240,8235,8298,8829,7173,8212,4012,4178.5,3299,3375.5,6432.130828,6548.5,5428.75,4501.5,4852.25,4141.3725
2397,Cuba,Capture,Marine fish,Fish,Mojarra,3.04,51713,300,300,500,500,556,1108,1159,1092,1265,1201,1095,1170,1333,1247,1487,1815,2242,1637,2144,2221,1719,1346,1199,1013,1081,1104,858,805,729,765,697,730,863,1095,1320,1206,1053,1354,1665,1670,1390,1241,1238,1200
2398,Cuba,Capture,Marine fish,Fish,Mullet,2.125,10971,700,500,600,600,614,528,619,583,713,318,379,391,196,223,134,259,144,158,134,108,93,159,122,108,119,114,125,77,47,40,57,52,60,108,249,244,226,299,155,156,130,115,115,100
2399,Cuba,Capture,Marine fish,Fish,Narrow-barred Spanish mackerel,4.5,17000,500,400,600,400,578,657,476,689,544,443,621,1606,802,746,665,538,611,310,408,544,613,466,236,247,222,184,263,197,103,88,139,167,185,227,169,196,323,121,145,145,120,108,108,90
2400,Cuba,Capture,Marine fish,Fish,Nassau grouper,4.1,8307,1000,800,600,600,656,385,409,377,341,403,262,332,262,263,159,151,97,70,80,81,124,79,57,57,31,44,42,40,64,41,58,37,34,44,24,31,26,13,25,30,20,23,20,15
