"","Aqua.Cap.items","Country","Total.production","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"169","Freshwater fish, Fish","Netherlands",74370.3138777036,0,9,15,16,1,0,6,0,41,37,15,0,0,0,0,244,0,523,4205,431,59,30,8,0,1096.2402954262,0,0,0,0,0,0,0,6,15,10117.25,17115,3304.75,7720.75,9044.25,7005.25,946.75,5808.42858227743,3336.5,3214.145
"170","Marine fish, Fish","Netherlands",992553.968133452,7852.28,11566.4,3223,3054,0,0,14644.69,8414,23152.05,3781.14999999999,28441.1413205853,27545.9821360936,10997.5470678522,20836.3639987769,34672.4331053566,9902.43654540077,36943.9341905215,2853.53558252644,2244.13194466271,14430.3120473186,17766.9101871993,61266.744379522,80710.161804578,32733.8463204922,19692.6857897502,5825.5,11057.4385924358,23603.3209233798,58991.952171821,9808.28411456383,34616,9495,1074.75,43267.5805882353,191.5,2885.44,1743.9471498078,2013.23076698545,50735.1972489068,16697.5209524381,81911.9352603384,16419.01,32613.5519678693,112877.071976034
"171","Marine fish, Fish","New Caledonia",341.415,0,0,0,0,0,0,0,0,0,0,39.435,0,69,0,0,0,0,0,232.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"172","Blue grenadier, Orange roughy, Pink cusk-eel","New Zealand",854408.775321003,4236.50459434822,5023.00096671949,6386.76,10272.0137861373,7801.8555139057,6784.94,6854.39,6014.88,10428.58,13333.63,11402.51,9058.6,13484.59,11137.7,11618.23,16935.31,16370.09,20767.41,22638.18,21636.35,46333.2706693949,46869.1652904972,46379.73,45199.89,37177.76,34959.87,39925.94,31399.42,31690,26413.07,32437.48,22435.73,15239.99,20188.11,28913.96,18515.48,12163.99,13266.03,11070.01,11086.4,11390.82,13121.43,13436.51,12609.1945
"173","Chinook salmon, Short-finned eel, Brown bullhead","New Zealand",1424864.758079,2182.31540565178,3799.05903328051,5463.81,2365.7362138627,12799.2744860943,20571.76,26073.41,30474.01,31471.21,35209.09,40302.18,34509.99,46779.68,62335.41,60631.84,60535.06,53162.81,49267.58,50101.18,52812.23,4332.89933060515,7805.95470950279,45622.06,50549.69,44848.83,43286.58,47520.28,40171.42,40571.76,37519.84,34112.2,30767.13,24397.49,24977.7,31270.31,23999.83,32322.54,36496.97,20289.14,21000.14,21049.71,32138.11,24268.3,24698.2389
"174","Marine fish, Fish","New Zealand",213475.475433186,313,1049.08,2254.75,8320.75,17903.25,15652.6256287425,7188.5,7229,7470.75,7793.75000000001,11499.75,6245.54652466368,28156.0837438424,3923.42683649289,3485.8034965035,9609.02202361953,12306.4314684792,8121.26540719002,11234.0862970711,4916,9639.80085314417,6019.00146824398,466,0,658,352,1507,850,308,1217,1239,1232,432,290,2618.427496149,546,542,2868.77348558471,3399.25518874043,655,904.272737642586,1400.9681453921,704.242887794024,953.86174389002
"175","Freshwater fish, Fish","Nicaragua",195.250000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151.75,43.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"176","Marine fish, Fish","Nicaragua",67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,13,0,0,0,0,0,0
"177","Pilchards Sardinops spp, Skipjack tuna, Yellowfin tuna","Nicaragua",16862.9010409698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393.355471923536,622.25,116.415896930442,1054.76365244537,604.86,58.75,26.75,893.06,0,141.5,341.164724409449,0,339.365185185185,909.61,963,1369.5,1573,525.5,1186.31749633968,1501,1187.5,475.518003207698,588.938687952777,447.5,528.75,1014.53192257571
"178","Snook, Blue tilapia, Tilapia","Nicaragua",12217.6566310918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1957.69,0,132.026347554631,142.93,0,0,0,0,435.14,250.355275590551,0,3.05481481481481,1150.03,656.57,1473,1140.23,1158.53,43.8325036603221,613.51,1051.43,0,5.45131204722297,959.01,864.66,180.206377424295
"179","Salmonids, Sardine and sardinella and sprat, Cod and hake and haddock","Niger",2906.49288686227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.4328868622664,0,0,0,0,0,0,0,0,0,0,1038.61,0,1768.45,0,0,0,0,0
"180","Marine fish, Fish","Nigeria",1352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1347,0
"181","Marine fish, Fish","North Korea",133866.795716111,536,662,1807,1382,1674,3002,1501,1188,1661,779,2098.46,547,12,320,0,0,0,26648.62,30604.9,27631.56,3969.58,4784.44,3697.64,2476.74,679.88,0,0,0,0,1542.92,210,0,0,0,0,517,0,25.5,1703.75,467.5,82,0,0,0
"182","Atlantic herring, Blue whiting, Capelin","Norway",2480678.8148,66035.69,92528.99,86389.85,74193.67,57905.68,60254.58,50475.55,49076.35,50336.03,46540.86,48694.2,42136.01,40813.13,42482.01,70833.29,42594.66,36290.81,40627.82,47863.6,65640.39,48263.16,23927.95,14440.54,26983.11,13411.99,18094.05,21198.44,52815.72,13481.09,0,8.34999999999798,0,0,0,44277.93,81437.01,70422.69,63399.37,116667.63,128092.49,81773.98,216948.9,184426.15,148895.0948
"183","Marine fish, Fish","Norway",491008.849323008,12025.84,12571.6031748702,18024.7192288905,11307.7549626855,3248.12,11144.9,11648.66,13916.03,1604,1408,1352,1920.12769839959,4060,12050.98,11967.18,11271.98,38243.0225941243,28608.88,7765.28,17202.06,2679,28122.08,1095,4710.24000000005,8595.91485436889,1633.08975606394,3926.11826423786,10520.3865949821,1194.82669310991,1132.07074934132,723,8847.79999999999,6717.89,626.14,8742.57792961124,1387.27268319906,4173.46460212669,27275.15,609.456011360043,6017.31191975405,402.514705882353,45572.68,67612.16,17351.5669
"184","Freshwater fish, Fish","Oman",1247.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,591.6,0,0,0,0,477,153,0,0,0,0,0,0,0,0,0
"185","Indian oil sardine, Pelagic fish, Yellowfin tuna","Oman",583280.795630899,0,0,0,3637.56,5916.66,3323.42,7187.88,9226.64,8666.8,10374.54,15619.94,6398.32,31645.34,25104.96,30247.18,8018.21,1274.89,1982.5,11106.72,33379.26,9493.44,27670.34,11680.17,14431.43,17416.96,0,1523.18,2698.46,7838.84,0,14720.04,3731,9571.42,26386.88,57982.21,30735.15,17412.84,30913.59,17019.8634966845,30766.26,21203.8228342143,412,16339.89,222.1893
"186","Marine fish, Fish","Oman",326834.242159031,0,0,0,0,0,0,0,0,0,0,0,0,39.48,33.84,33.84,231.24,214.32,236.88,138.18,186.12,284.82,699.36,191.76,126.9,375.06,4862,10376.14,10285.94,50280.9799999999,30586.68,17415,13082,18526.4054203799,10975.12,2448.19462925031,210,1023,416.676309400826,6650.7,292.48,27493.38,41482.72,38412.28,39222.7458
"187","Nile tilapia, Carps, Tilapia","Oman",16738.9129691013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,782.136503315543,0,802.727165785742,0,0,15154.0493
"188","Indian oil sardine, Sea catfish, Blacktip shark","Pakistan",780034.918644693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5372.54929075164,0,14256.2274983494,26908.9751302454,19951.3066554763,40262.4641273921,44071.6603081054,54144.1865715748,71695.0951632947,61139.0337140494,45491.3390743583,67893.0902381444,96057.8295820405,111315.81745287,121475.343838041
"189","Marine fish, Fish","Palau",427.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,19.56,0,184.8,57,0,0,0,0,0,0,34.8,43,0,0,0,0,0,0,0,0,0,0,0,0,0
"190","Fish","Panama",141005.576243047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,3,0,0,0,16785.8133333333,21443.6526732366,19187,16708.2709677419,14801.3984235952,9743.88437106642,11620.7122425805,5709.79894671623,8471.54386253121,11287.1824324324,2970.52489848653,1918.95065752527,173.396561343003,69.1968996945139,22.3223356512305,48.9276371126942
"191","Marine fish, Fish","Panama",215709.705356953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9806.12,15958.26,16133.6,16869.58,17362.06,14848.06,19222.76,5764.96666666667,3022.8673267634,57,801.729032258064,11412.6415764048,15845.8956289336,12688.6277574195,6535.60105328376,1385.89613746879,2959.55756756757,12622.4451015135,12427.0793424747,9933.753438657,4246.37310030549,3175.57766434877,2623.25396288731
"192","Pacific anchoveta, Pacific thread herring, Skipjack tuna","Panama",264669.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,846.7,0,287.92,0,0,0,0,17803.92,4525.66,6343.6,19531.39,11718.68,27718.6,32366.81,34018.65,37721.49,36934.47,11026.47,4876.83,0,0,4169.3,7058.32,2563.85,3813.52,1343.62,0
"193","Mackerel, Skipjack tuna, Yellowfin tuna","Papua New Guinea",29690.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,0,0,0,0,0,0,0,8928.36,5852.06,0,9931.35,0,1509.6,3322.86,0,0,0,0,0,0
"194","Marine fish, Fish","Papua New Guinea",6798.48000000001,0,544.580000000005,0,522.340000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,247,0,42,0,0,0,63.9,0,1576.04,984.36,326.02,185.7,2,0,835.8,405.74,0,509,420,0,0,0,110,24,0,0,0
"195","Mozambique tilapia, Mozambique sea catfish, Giant gudgeon","Papua New Guinea",6619.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6619.93,0,0,0,0,0,0,0
"196","Chilean jack mackerel, Chub mackerel, South American pilchard","Peru",268914.141153012,0,0,0,611.848445573632,0,0,0,0,81013,102309,0,0,4110,0,0,0,0,0,763,0,336.64810753227,0,0,0,0,0,0,0,0,0,15461.6979687864,16010.5230695601,8054.09055152073,0,0,31599.6088467733,0,0,0,0,0,8644.72416326531,0,0
"197","Freshwater fish, Fish","Peru",1047.93435714679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.50824575586095,5.39025147043799,2.4788408415243,8.76744186046512,7.10619776069864,571.45,451.14,0.0933794578021623
"198","Marine fish, Fish","Peru",318764.883356831,1527.04,0,0,4517.12,1041.96,26.6,586.46,7.98,0,0,0,0,462.84,2122.68,2660,0,0,0,0,0,0,0,133,0,0,0,3170.48,1523.12,3309.98,3122.06,8104.51661397737,10421.64,18541.66,25516.42,7195.38,19888.4,40192.3717542441,33419.8297485296,28964.9811591585,28280.3125581395,16684.4338022393,16319.7,19102.7,21921.2177205422
"199","Netted prochilod, Nile tilapia, Rainbow trout","Peru",58304.3288469883,0,0,0,555.791554426371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231.841892467728,0,0,0,0,0,0,0,0,0,12432.2220312136,11145.1769304399,11097.9394484793,0,0,20840.9011532267,0,0,0,0,0,2000.45583673469,0,0
"200","Freshwater fish, Fish","Philippines",13372.0575176892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,338.364661654135,2805.32775919732,4460.93212851406,1780.3624220837,1523.91062087787,1419.75300296871,1043.40692239337,0
"201","Marine fish, Fish","Philippines",81121.5892369098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,415.858343839036,0,0,0,0,0,0,0,146,0,0.0599999999999454,0,0,0,0,0,0,0,171.76,14377.4353383459,22899.9322408027,4885.06787148594,2482.6375779163,2939.08937912213,31004.4569970313,1799.29148836662,0
"202","Alaska pollock, Atlantic herring, European sprat","Poland",566409.841,0,0,0,0,20050.6,0,17789.34,0,0,0,0,0,0,0,0,0,68113.21,35859.48,68012.74,50894.32,0,0,0,0,0,0,0,0,3237.94,761.93,7863.33,4560.38,10658.39,14813.1,16718.88,13664.96,38169.73,23514.68,25952.24,37068.62,31820.24,29789.04,23016.59,24080.101
"203","Common carp, Freshwater bream, Rainbow trout","Poland",242662.4582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3473.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5570.98,8993.1,13778.43,4643.32,2040.01,10054.11,23636.6,28080.87,62837.66,79553.5482
"204","Marine fish, Fish","Poland",531067.300338713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1269,856,12881.02,6817.86,39285.96,70464.28,4898.82,1344.91,51850.47,64759.28,43334.59,58507.89,2839.28,7123.36,5825.43,5834.27,11020.07,747,8433.87,8463.34999999999,2855.60999999999,15593.952215019,3364.94,9816.78063611994,20668.8,19659.62,39745.18,12805.7074875736
"205","Atlantic cod, Cod, European pilchard","Portugal",14434.37,0,0,0,0,0,0,0,835,1783.61,4705,7110.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"206","Freshwater fish, Fish","Portugal",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"207","Marine fish, Fish","Portugal",132373.005023406,5628.44,1120.62,5399.44,5214.94,5866.44,3035.88,4863.56,2245.74,2998.52,1045.28,3022.77181781117,9264.76477713707,10073.0325152446,6286.02270817631,4585.25,4106.70191791634,889.75,151,0,1778,3033,2441.7,2092.74,2087,141,223,541,1,342.628949301984,1311.29889261196,1068.03194541366,1282.85349584123,487.00401859204,1289.52,2189.83650983669,1969.09230027456,3954.62,2984.02,3472.14,3498.83,3949.20815354189,5545.9253606455,4233.94886106098,6657.4528
"208","Marine fish, Fish","Qatar",6228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4590,1637,0,0,0,0,1,0,0,0,0,0,0,0,0
"209","Marine fish, Fish","Republic of Congo",14833.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.18,0,0,0,4301.3,3047,3047,4383.8
"210","Marine fish, Fish","Reunion",156.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211","Alaska pollock, Pacific herring, Pink salmon","Russia",2285127.40038525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260008.896848111,553333.98,446364.96,30320.64,489735.65646838,185734.70305754,104299.896451955,91535.3239313383,0,1638.50080428677,47381.1666059077,0,74262.2862177329,320,0,0,0,0,0,0,0,0,0,0,0,0,0,191.39
"212","Common carp, Pacific herring, Pink salmon","Russia",1713180.46961475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1667.31315188891,268761.48,415602.04,610725.64,26885.7635316203,145733.91694246,91997.9135480451,133438.706068662,0,121.049195713231,10116.9833940923,0,8129.6637822671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"213","Marine fish, Fish","Russia",1731629.41539069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24517.62,6654.37529143689,174123.953233879,226563.171277428,249627.32,343574.46,237692.691255719,8768,3592,561,5039,17781.2068847831,0,0,47859.030623526,55123.0083924167,2712.54999999999,5614.08,77278.5443697874,25906.46,141898.097599233,76742.846462476
"214","Marine fish, Fish","Rwanda",445.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,445.5,0
"215","Freshwater fish, Fish","Saudi Arabia",4477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,113,716,682,563,738,752,638,11,9,0,0,0,0,0,0,0,0,0,0,0,0
"216","Marine fish, Fish","Saudi Arabia",11321.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,633.5,1082.88,114.44,0,0,0,0,0,0,723,0,1347,5910,1511,0,0
"217","Salmonids, Tuna, Flatfish","Saudi Arabia",1370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1370,0,0,0,0,0,0,0,0
"218","Bonga shad, Madeiran sardinella, Round sardinella","Senegal",250313.32147098,0,0,0,0,0,0,3521.91447022243,0,0,150.486803405144,0,27664.28,17945.88,10327.54,0,14787.9063447028,0,0,5142.23717012201,883.242400187592,2178.38743288991,2569.76171457095,3852.36425788944,0,2996.38991929701,2400.02782679272,928.291364467936,777.219999999999,6188.07710158899,3260.32576060972,2057.51896501334,3689.21255580078,18370.5710373654,14739.7698010945,9578.01299848058,12499.0602840236,3071.71339326137,7647.99655254855,33603.6204594112,111.64,244.76,10658.8550738968,8682.54168849062,19783.7160948462
"219","Bonga shad, North African catfish, Tilapia","Senegal",599751.33832902,0,0,0,0,0,0,1970.48552977756,0,0,384.633196594856,0,0,0,0,0,10349.2736552972,0,0,13993.422829878,1605.39759981241,7655.53256711009,8906.14828542906,16623.1057421106,0,9582.83008070299,9455.12217320728,8575.65863553207,26066.04,32405.892898411,16036.6342393903,10624.2510349867,30577.2474441992,28279.6889626346,18771.8901989055,20326.2570015194,13073.3197159764,49332.3866067386,61161.3934474515,33908.5895405888,51935.84,51889.79,13190.8749261032,7547.48831150939,45522.1437051538
"220","Marine fish, Fish","Senegal",1161240.58255058,26172.38,21211,21619.3399999999,21267.84,18810.32,20248.26,27768.04,30551.7,43490.0799999999,27199.0399999999,30035.0400000001,33336.48,15159.78,29008.4600000001,52638.38,64433.62,59167.76,32427.92,32392.1,44192.54,33890.64,35408.44,37230.98,24826.9,20380.28,22209.14,26142.66,30123.04,43726.08,32190.36,30844.66,23890.72,12165.68,15617.28,3001,3072,2944,14601.82,1877.12,6704.3,4839,16948.7322397277,18067.9410032374,49407.72930762
"221","Amberjack and jack and trevally, Skipjack tuna, Swordfish","Seychelles",7355.6654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291,257,274.3,0,408,372.46,1506,564,261.34,317.68,0,0,0,0,0,185.57,0,0,0,0,0,0,668.54,2249.7754
"222","Marine fish, Fish","Seychelles",860790.02022615,376,317,263,290,339.58,0,100,547,411,502,360,1701.68,7280.54,8004.34,9621.96,10422.52,9251.12,8557.56,13780.52,16717.06,15096.56,30389.4,20159.1599999999,63072.3,64153.2799999999,103459.48,84244.56,24018.22,3863,2681,3414.92162614913,0,22180.92,0,0,61772.7,92002.68,58011.62,0,26318.86,86882.3599999999,1701,0,8525.11859999999
"223","Bobo croaker, Bonga shad, Sardine","Sierra Leone",62416.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10069.7,13260,11581.3,11342.14,4397.98,3419.18,5022,1990.44,1334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"224","Marine fish, Fish","Sierra Leone",1235.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0,1134.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"225","Freshwater fish, Fish","Singapore",3232.34178683545,0,0,0,0,0,0,0,0,0,0,0,0,0,166,0,0,0,0,0,57,91,0,202,0,0,0,53,464,185,0,0,0,9,0,0,0,854.570406597622,1150.77138023783,0,0,0,0,0,0
"226","Marine fish, Fish","Singapore",177921.208213165,519.04,3412.08,7151.24,4646.72,8405,8066.44,9682.28,9865,9062.92,8348.76,7195.72,5170.04,15916.42,10126.18,25386.36,12949.76,0,137.4,0,530,730.18,226,10425.92,3692,2026.46,8535.86,2595,0,70.44,0,0,0,0,0,108.64,0,792.649593402378,1430.69861976217,0,10,48,658,0,0
"227","Freshwater fish, Fish","Slovakia",77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,24,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"228","Marine fish, Fish","Slovakia",37.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"229","European pilchard, Tuna, Argentine hake","Slovenia",276.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"230","Marine fish, Fish","Slovenia",34909.4958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1060.1,0,0,0,0,5.6400000000001,1246.26,1318.02,1601.07999999999,1487.8,1904.32,1732.06,2229.89,2165.84,600.39,1454.56,1309.5,1185,149.32,1355.2,1531.62,2165.72,2003.12,2027.57,1884.84,1448.16,1973.21,1070.2758
"231","Albacore, Skipjack tuna, Yellowfin tuna","Solomon Islands",7807.6162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4303.1,3504.5162
"232","Marine fish, Fish","Solomon Islands",195138.74,0,28.8600000000006,0,2312.26,2144.02,4789.32,444.240000000002,0,3788.16,3999.42,3718.8,6403.5,5731.46,3699.94,4491.54,20360.64,19746.18,11959.18,19958.92,21591.14,16012.26,18323.34,9382.86,6192.7,7891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2169,0,0
"233","Freshwater fish, Fish","South Africa",1600.72586067884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,59,0,0,0,381.823493975904,757.7,362.202366702938
"234","Marine fish, Fish","South Africa",56838.5729516658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,1087,1679,3225,1378,832,1962.04383753486,5087.79940849894,4410.15361669333,2952.6,866,469,475,7268.86634389621,11725.3797098611,7361.76,56.6,510,230,1864.56,7.32,500.975895860283,1224.42,5.00000000000005,448,488.876506024096,364.5,345.717633297062
"235","Mullet, Rainbow trout, Tilapia","South Africa",425284.491145062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17706.53,31853.5,22025.77,24449.1,25916.51,25228.78,22658.03,28672.16,37674.5,32134,38611.21,42859.13,41921.56,3156.60372712755,1926.98886498598,2050.5000778575,462.881685061525,1440.76602810339,2396.05725663897,5227.25635230902,5565.93554133938,7253.74755829569,2024.78851721569,1524.04667228615,0,0,544.138863841298,0,0,0
"236","Shallow-water Cape hake, South American pilchard, Southern African anchovy","South Africa",331079.188854938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5322.74,5504.08,4978.48,9079.66,13900.62,7122.16,5729.38,1138.66,10491.5,6552.78,6777.16,4143.12,4512.28,26893.8462728724,22497.081135014,23411.1899221425,5766.51831493848,11723.5039718965,21318.042743361,31385.263647691,32790.2244586606,45559.9824417043,12288.7114827843,9672.32332771385,0,0,2519.8811361587,0,0,0
"237","Alaska pollock, Chub mackerel, Japanese anchovy","South Korea",146437.890743097,0,0,25410.3903643669,23753.9105080315,13050.1880443402,0,0,0,0,7488.13100263388,51516.6847955971,25218.5860281275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"238","Carps, Japanese eel, Common carp","South Korea",16435.3592569028,0,0,1002.11963563309,1218.31949196847,1044.78195565975,0,0,0,0,631.358997366091,8716.05520440288,3822.72397187255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"239","Marine fish, Fish","South Korea",703672.750366601,5700,109586.98,52845.3599999999,45851.32,34073,23396,3661.22,107536.8,24071.84,1996.12,87758.22,23809.48,9594.61795348783,6639.88971824983,3488.24,5902.66692175376,1411.04825762747,6236.06403881115,4407.96064644604,2096.26385038504,3407.171437695,1305.5,1130.68,2250.4,1190.8,985.92,3358,2042,2207,932,565,1276,733.684136175496,0,117215.932156411,828.191249559786,1753.42,218.42,454.78,1754.76,0,0,0,0
"240","Atlantic cod, European pilchard, Yellowfin tuna","Spain",662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0,539,0,0,0,0,0,0,0
"241","Marine fish, Fish","Spain",194451.283771082,0,682.512101176915,35.3351588920852,550.008333484369,827.772528590057,226.4,561.18,0,59.76,79.3800000000002,167.436455005306,0,531.652746702117,2435.2122183048,5758.19394980771,6380.79545602137,135.75,0,952.092361962019,1107.26,912.087679442799,546.88,244.012630894464,735.371276255805,1159.51087391558,37979.7369695285,757.0021147461,227.178999930257,1813.07373888571,521.277382284267,879.81888866411,406.75,1961.50000000001,18830.98,7239.40999999999,4873.37282883461,15297.9847183768,8250.02870953262,31377.6845000849,24835.9677594824,6387.70166794585,5838.12447446438,2780.70173865096,104.38550921509
"242","Marine fish, Fish","Sri Lanka",9444.5975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,224.9,1331.8,1,0,1,3,61.36,21.34,145.32,2,95.72,0,6,189,4267,1556,109.34,1,0,0,0,345,81.34,0,0,0.179999999999999,536.22,464.0775
"243","Marine fish, Fish","Sudan",1647.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,74,0,669,601,103.37
"244","Cachama","Suriname",2540.78512393216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1575.3,965.485123932163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"245","Croaker and drum, Sardine and sardinella and sprat, Yellowfin tuna","Suriname",559.934876067837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,523.55,36.384876067837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"246","Marine fish, Fish","Suriname",3833.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.06,0,0,0,28,60,0,0,0,293.64,385.82,427.98,651.66,27,236.68,47.76,61.32,251,205.48,545.5,401.68,202,0
"247","Atlantic cod, Atlantic herring, European sprat","Sweden",273410.129108284,0,0,0,37,0,89,0,108,130,0,62,2,12047.94,11761.33,14696.68,817.33,28305.18,66410.55,64866.17,38813.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7440.50806275259,2397.59092956636,16301.2773352098,0,9124.47278075536,0,0
"248","Marine fish, Fish","Sweden",146857.811753538,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8189.65,324,13.25,807.73,4.25,8804.25,128.5,155.5,169.9,17770,19022,15497,11516,2335,0,0,488.936671277046,391.254704849136,4072.60799989605,9189.15734058983,4587.48555292549,22269.2778801184,20620.5279038821,466.5337
