"","Country","Detailed.production.source","Aqua.Cap.items","Mean.Trophic.Level","Taxon","Total.production","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"10316","Portugal","Imports","Herring and anchovy and sardine",3.13073265445049,"Fish",3444.4044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,736.02,1675.08,1033.3044
"10317","Portugal","Imports","Herring",3.30015567524819,"Fish",18280.9046,0,0,0,0,0,0,0,5.64,0,5.64,0,0,6.72,10,7.66,0,6.09,135.84,17.39,44.49,48.56,493.06,107.65,879.15,1645.99,1164.13,1041.43,1352.13,1483.52,1177.21,967.78,2364.92,822.3,439.05,513.9,400.45,365.38,327.89,741.36,672.09,331.91,80.12,532.52,333.3746
"10318","Portugal","Imports","Hake of the genus Urophycis",4.21421462373755,"Fish",41631.1275,0,0,0,0,0,0,0,0,0,0,0,0,3011,2309.25,1547,1987.25,1326,416.5,90.25,1355.25,1762,1643,2434.75,2491,2066.75,1729,1961.75,1363.25,516.5,1605.75,1246.75,1021.5,815,985.75,504,1074.5,1094.5,772.75,821.25,1082.25,915.75,662.5,442.25,576.1275
"10319","Portugal","Capture","Grey triggerfish",4.1,"Marine fish",2829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,38,21,32,60,52,37,50,110,116,169,332,282,182,188,139,143,140,283,237,176
"10320","Portugal","Imports","Greenland cod",4.2,"Fish",409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,44,0,1,0,0,20,0,8,26,23,3,7,19,24,35,97,0,0,0,0,0,37,17,7,18,10,1,2,8
"10321","Portugal","Capture","Greater weever",4.2,"Marine fish",381,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,2,7,12,11,22,60,49,36,13,11,11,15,12,8,9,11,12,14,17,14,16,14
"10322","Portugal","Capture","Greater forkbeard",3.7,"Marine fish",4972,0,0,221,294,324,380,425,532,547,630,306,0,1,0,0,2,82,116,135,79,47,31,44,52,98,89,63,57,48,37,25,29,28,30,23,23,13,20,19,20,25,27,25,25
"10323","Portugal","Capture","Greater amberjack",4.5,"Marine fish",807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,21,20,37,26,34,43,75,90,65,60,38,38,28,29,22,44,47,28,17,35
"10324","Portugal","Capture","Garfish",4.2,"Marine fish",2277,0,0,51,47,42,57,51,68,109,241,176,105,171,0,0,8,1,52,95,72,41,35,43,54,55,57,30,27,34,28,23,26,15,21,22,240,22,16,18,52,28,9,19,16
"10325","Portugal","Imports","Freshwater fish",2.80276399160774,"Fish",69179.6625,0,0,0,0,0,0,0,0,0,0,0,143,108,33,0,62,138,151,0,0,630.75,798,1694,683.25,1972.75,1536.25,3547.75,3891.25,3777.25,4268.75,6376.5,6054.75,8988,8220.5,6013.25,4072,917.25,1088.5,1433.25,1140.25,1272,358,388.75,235.6625
"10326","Portugal","Capture","Four-spot megrim",3.7,"Marine fish",425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,6,12,8,14,16,40,43,45,23,19,24,18,40,13,11,21,25,35
"10327","Portugal","Imports","Fish",3.44121161326702,"Fish",374593.5827,295.89,2036.64,849.44,45.08,754.97,811.4,1858.41,0,1306.39,0,1799.24,9461.24,2144.71,0,2653.86,5777.18,6018.59,5173.42,5586.63,7463.68,7388.68,3455.16,7816.95,5458.31,7057.85,6463.11,4699.12,8173.6,7931.72,12343.4,19633.37,14487.34,21393.44,21045.31,21228.44,27522.27,16168.16,9077.73,8850.49,7480.03,17046.13,19213.99,22879.87,25620.5327
"10328","Portugal","Capture","False scad",3.6,"Marine fish",116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,20,4,3,0,9,24,8
"10329","Portugal","Imports","Euthynnus other than skipjack",4.5,"Fish",7392.9308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,40,170,0,0,0,76,129,0,312.5,107,51,533.58,468.84,745.52,781,1169.32,967.66,692.32,1038.96,877.32,1187.92,536,262.58,77.78,20.3308
"10330","Portugal","Capture","European sprat",3,"Marine fish",294,82,87,76,19,0,0,0,0,0,0,14,13,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10331","Portugal","Capture","European flounder",3.3,"Marine fish",659,177,47,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,30,17,16,14,13,8,9,11,9,9,51,44,51,36,32,32,39
"10332","Portugal","Capture","European anchovy",3.1,"Marine fish",73063,97,3287,11,788,994,1370,687,1012,467,2435,2153,1621,743,823,565,234,138,23,244,2530,2775,633,1657,1408,310,855,934,522,664,128,111,874,335,72,130,2920,786,387,827,2617,7108,9168,8347,9273
"10333","Portugal","Capture","Electric ray",4.1,"Marine fish",932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,33,35,34,45,45,47,59,57,52,44,58,60,40,43,48,44,32,45,38,37
"10334","Portugal","Imports","Eels",3.23073692584139,"Fish",5582.6268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,117,52,71,48,70,100,165,130,222,182,153,184,182,214,81,235,250,197,205,137,97.78,1655.68,173.14,164.48,334.7,137.38,156.38,143.0868
"10335","Portugal","Capture","Dusky grouper",4.4,"Marine fish",4017,0,0,0,0,0,592,633,694,769,544,0,53,84,48,0,29,33,28,36,21,120,11,24,0,0,0,0,26,0,3,2,1,1,1,24,21,14,14,24,29,42,37,23,36
"10336","Portugal","Imports","Dogfish sharks Squalidae",4.41421574678134,"Fish",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,7,0,47,47,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10337","Portugal","Imports","Dogfish and other sharks",4.30191852360143,"Fish",0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,268,0,237,491,1122,1755,1821,1260,1082,1640,37,223,0,0,0,0,0,0,0,0
"10338","Portugal","Capture","Dogfish and hound",4.1,"Marine fish",33964,0,0,0,0,0,0,0,0,0,0,0,2558,2633,3268,3646,3350,2621,1815,1570,1594,1341,1376,1266,731,758,776,712,781,750,460,259,468,132,98,87,84,236,256,252,85,0,0,1,0
"10339","Portugal","Capture","Devil anglerfish",4.5,"Marine fish",2695,93,191,84,30,305,186,135,134,201,132,240,491,0,473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10340","Portugal","Imports","Cusk-eel",4.18295439186282,"Fish",40159.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,535,644,1133,1565,1932,1237,1327,1623,2328,2717,2747,2086,2004,1829,1706,1852,1262,1815,1429,1387,1258,1238,1388,1456,1661.08
"10341","Portugal","Capture","Cuckoo ray",4.2,"Marine fish",183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,19,17,10,23,16,14,10,9,9,10,11,11
"10342","Portugal","Capture","Croaker",3.78571428571429,"Marine fish",2310,0,0,69,112,261,191,80,7,0,0,21,0,45,12,7,5,5,92,254,115,157,36,15,49,635,25,31,18,27,27,9,5,0,0,0,0,0,0,0,0,0,0,0,0
"10343","Portugal","Capture","Common two-banded seabream",3.5,"Marine fish",8668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,597,479,562,625,530,440,450,435,417,490,456,398,367,326,363,380,368,367,328,290
"10344","Portugal","Capture","Common mora",3.8,"Marine fish",1718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,99,125,87,70,92,90,53,68,55,59,31,53,63,93,191,170,145,124
"10345","Portugal","Capture","Common eagle ray",3.6,"Marine fish",324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,9,12,16,10,16,23,21,15,11,18,25,12,13,18,15,18,23,17,13
"10346","Portugal","Imports","Cod and hake and haddock",4.13647975253697,"Fish",11510.498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,379.54,0,187.16,2227.35,4065.01,3556.73,3702.958
"10347","Portugal","Imports","Cod",4.1072514040651,"Fish",6261540.2709,36950.04,28295.28,19263.42,15165.96,21507.38,21248.7,28459.12,173229.42,156410.35,252348.99,187072.25,218563.72,243945.1,215743.24,230431.87,226916.82,206551.76,204752.59,201206.89,212876.13,228328.81,210398.71,220912.47,202259.63,166298.07,153299.68,141689.16,126676.72,147927.22,116727.27,86813.41,104342.07,100980.76,98821.06,106269.91,126193.65,127776.82,143340,125241.59,126740.46,139926.02,121160.53,118569.27,119907.9509
"10348","Portugal","Imports","Clupeoids",3.01531792435264,"Fish",0,0,4159.3,208.88,0,716.82,211.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10349","Portugal","Imports","Catshark and nursehound",3.84428300442204,"Fish",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,28,0,0,6,0,0,0,0,0,0
"10350","Portugal","Imports","Catfish",3.59658684575278,"Fish",44621.115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4558.75,6231.25,5369,5237.5,3808,2753.25,4546.5,3698.75,4220,4198.115
"10351","Portugal","Imports","Carps and eels and snakeheads",2.54046911012255,"Fish",195.3625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1.25,0,0,0,0,100,175.3625
"10352","Portugal","Imports","Carps",2.42542362506265,"Fish",981.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,650,0,145,68,11,0,83,0,0,6,4,0,5,0,0,1,8,0,0,0,0,0,0,1,0.24
"10353","Portugal","Capture","Cape horse mackerel",3.5,"Marine fish",3130,302,0,119,0,0,17,2,35,26,22,50,1379,0,1178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10354","Portugal","Imports","Cape hake",3.90138004292569,"Fish",249680.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8709.75,9826.5,10323,12224.5,11721.25,11498.75,12339,11292.75,11703,11126.5,10123,9387.5,9978.5,9667,10569.75,10171,12038.5,10286,10648.5,11587,11470,11734.75,11253.91
"10355","Portugal","Capture","Butterfish and pomfret",4.25,"Marine fish",1062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,35,74,61,69,80,39,47,84,68,70,99,42,32,29,29,17,20,29,17,27
"10356","Portugal","Imports","Brisling or sprats",2.96180553611629,"Fish",0,0,0,0,0,0,0,0,0,0,0,14,12,0,0,0,29,0,0,4,0,0,0,0,0,0,0,0,128,140,8,12,21,5,0,3,23,47,104,17,17,35,67,45,72.29
"10357","Portugal","Capture","Brill",4.4,"Marine fish",1423,0,0,0,0,0,0,0,0,0,0,10,24,28,36,54,39,53,64,49,57,48,39,33,39,46,57,47,40,51,50,35,19,26,33,50,43,37,42,41,36,39,56,48,54
"10358","Portugal","Capture","Brazilian codling",3.9,"Marine fish",540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,354,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10359","Portugal","Imports","Bonito Sarda spp",4.49069423508899,"Fish",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,0,26.6,0,577.22,7.98,0,2.66,0,0,133,63.84,244.72,359.1,489.44,611.8,1244.88,1399.16,1460.34,0,0,0,0,0,0,0,0,0,0,0
"10360","Portugal","Capture","Boe drum",3.6,"Marine fish",1709,0,0,0,0,0,0,0,0,0,0,438,3,0,35,0,0,0,0,5,350,582,136,101,18,2,0,17,15,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"10361","Portugal","Imports","Blue whitings",4.01294210613684,"Fish",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10362","Portugal","Imports","Blue mackerel",4.2,"Fish",1933.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,98,99,651,142,301,461,0,0,295,942,190,1198,250,1197,245,0,0,2,3,0,0,0,0,0,0,0,0,0
"10363","Portugal","Capture","Blue ling",4.5,"Marine fish",406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,31,33,42,29,25,21,14,10,14,9,13,7,0,3,5,15,22,26,25,25,0,0,1,0,0,0,0,0
"10364","Portugal","Capture","Blue jack mackerel",3.3,"Marine fish",101748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1010,1110,1509,5675,4013,4076,2303,4177,5502,5692,5698,4707,5078,0,3217,3182,3258,27982,4783,4852,3924
"10365","Portugal","Capture","Blonde ray",3.8,"Marine fish",4271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,378,376,347,412,377,403,360,279,235,218,199,210,163,194
"10366","Portugal","Capture","Blacktail comber",4.3,"Marine fish",543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,41,36,49,103,115,78,60,31
"10367","Portugal","Capture","Blackmouth catshark",4.2,"Marine fish",652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,45,34,50,30,64,50,31,20,12,16,4,1,0,9,34,39,35,70,43,42
"10368","Portugal","Capture","Blackbellied angler",4.4,"Marine fish",1827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,11,10,16,3,15,43,25,20,23,144,159,131,245,244,404,169,160
"10369","Portugal","Capture","Black marlin",4.5,"Marine fish",335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,8,145,153,18,0,0,0
"10370","Portugal","Capture","Black cardinal fish",3.6,"Marine fish",181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,18,18,9,8,18,12,11,11,7,5,5,5,5,5,12,7,5,11
"10371","Portugal","Capture","Birdbeak dogfish",4.3,"Marine fish",752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,50,90,76,160,154,80,31,60,23,2,1,0,0,0,0,0,2,1,4
"10372","Portugal","Capture","Ballan wrasse",3.2,"Marine fish",188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,8,15,17,15,16,13,13,10,10,12,11,11,11,9,6
"10373","Portugal","Capture","Atlantic white marlin",4.5,"Marine fish",101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,10,0,18,36,5,13,6,0,4,1,1,0,0,0
"10374","Portugal","Imports","Atlantic salmon and Danube salmon",4.5,"Fish",63932.45,0,0,0,0,0,0,0,2,2,6,20,10,41,2,24,38,0,11,28,91,30,65,55,39,107,72,129,145,166,218,252,174,206,427,525,457,8129,6458,9761,9261,6533,7016,7000,6444.45
"10375","Portugal","Aquaculture","Atlantic salmon",4.5,"Marine fish",574,0,0,0,0,0,0,0,0,0,0,0,0,0,100,120,100,0,0,0,0,4,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10376","Portugal","Imports","Atlantic redfish",4.02753936573225,"Fish",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2180,0,1698.5,2700.25,3366,2599.25,311.75,0,463.25,454.5,974.75,0,0,0,0,0,1158,1088.5,741.5,662,966.75,1845,682.25,0,0,0,0
"10377","Portugal","Imports","Atlantic and Pacific bluefin tuna",4.5,"Fish",12842.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,21,14,0,0,0,0,0,51,6,36,21,25,39,55,52,0,0,0,0,0,0,300,4903,4844,3876.7
"10378","Portugal","Capture","Annular seabream",3.6,"Marine fish",955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,17,19,20,35,49,47,23,56,45,31,52,57,86,68,74,66,75,57,55
"10379","Portugal","Capture","Angular roughshark",3.1,"Marine fish",906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,33,63,86,144,79,38,54,96,63,76,50,19,3,4,2,2,2,4,4,3
"10380","Portugal","Imports","Anchovy",3.12826679093283,"Fish",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.8799999999999,346.44,49.74,0,0,0,0,0,0,0,162.5,0,246.38,0,0,0,0,39.9,0,105.6,0,0,0,0,0,0,0,0,0
"10381","Portugal","Imports","Anchovies Engraulis spp",3.07796794982842,"Fish",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,10,249,465,0,0,0,0,0,0,0,0,0,0,2,26,0,0,24,78,0,0,0,0,0,0,0,0,0
"10382","Portugal","Imports","Anchovies and Indian mackerels and seerfishes",3.1404766634131,"Fish",560.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,173,163.65
"10383","Portugal","Capture","American angler",4.5,"Marine fish",754,0,0,0,0,0,0,0,0,0,0,0,124,0,15,0,7,37,8,0,2,0,0,0,0,0,0,134,157,75,6,34,36,12,5,11,2,4,8,27,10,24,13,3,0
"10384","Portugal","Capture","Amberjack and jack and trevally and scad and pompano",3.9,"Marine fish",1056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,28,28,19,31,37,48,27,26,34,50,102,59,72,91,52,75,61,71,57,45
"10385","Portugal","Capture","Amberjack",4.35,"Marine fish",344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,33,45,101,32,8,7,8,5,10,4,9,13,12,12,7,6,2,1,1,2,5,4,3,4
"10386","Portugal","Capture","Allis shad",3,"Marine fish",967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,17,18,16,30,35,21,18,38,40,58,19,27,34,72,66,38,69,134,96,105
"10387","Portugal","Imports","Alaska pollock",3.6,"Fish",62508.9298,0,0,0,0,0,0,0,0,0,0,0,3,43,0,120.5,134.25,131,4,2,117,133,55,319.75,1654.91,1725.5,5774.39,4728.75,2801.73,1886.73,2022.91,2930.57,8291.66,5917.98,2396.8,2101.03,2245.05,1539.34,1622.98,2028.52,3048.64,2466.62,2145.98,2267.15,1865.1898
"10388","Qatar","Imports,Capture","Spinefeet",2.21056740305083,"Fish,Marine fish",16787.04,0,0,0,0,0,0,122,122,156,147,98,128,136,185,257,354,346,281,194,161,225,237,285,240,387,451,400,469,432,658,527,516,445,422,542,538,446,564,1364,1140,805,734,1074,1199.04
"10389","Qatar","Imports,Capture","Snapper",3.97028213833272,"Fish,Marine fish",5504.12,0,0,0,0,0,0,107,133,166,94,101,132,152,239,183,242,212,178,151,111,157,157,143,13,17,26,12,20,214,87,137,99,136,105,112,102,84,83,191,340,267,293,262,246.12
"10390","Qatar","Imports,Capture","Grouper",4.01555507852672,"Fish,Marine fish",41640.23,0,0,0,0,0,0,230,318,373,345,204,236,308,426,1015,1257,1200,1145,950,728,768,736,804,913,1215,1820,1567,1804,1293,2094,1797,1637,2335,1400,1424,1292,1036,1218,1123,1130,1347,1409,1163,1580.23
"10391","Qatar","Capture,Imports","Emperors",3.79997640980564,"Marine fish,Fish",94032.32,0,0,0,0,0,0,356,472,831,492,441,672,728,1105,1156,1197,1811,1271,922,722,1031,1172,1326,798,1442,1820,1512,3421,3748,4200,4104,4445,5632,4950,4158,3313,3161,4549,4728,3067,4484,4841,4500,5454.32
"10392","Qatar","Imports,Capture,Capture,Capture","Crustacean",2.5,"Crustacean,Crustacean,Crustacean,Crustacean",94574.266254,900,933,700,700,500,583.82,454.32,78,57,239.02,299.9,248.7,398.14,547.76,191.54,308,107,153,167,183,241,85.27,605,404,240.13,223.86,521.29,581.83,646.85,1191.8602,1239.2701,2156.59,3102.58,3282.3504,4898.99,4301.2,4307.59,4295.9811,5553.5815,8704.3441,9343.3116,7959.0417,11083.5839,11855.561654
"10393","Qatar","Imports,Capture","Cephalopod",3,"Cephalopod,Cephalopod",4173.6424,0,0,0,0,0,0,10,6,29,11,13,45,21,46,36,75,44,46,34,31,30,128,37,10,21,47,12,24,23,37,63,67,126,339,173,47,90,284.24,501.38,393.12,480.36,416.26,173.32,203.9624
"10394","Qatar","Capture","Yellowtail scad",4.2,"Marine fish",1366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,355,399,612
"10395","Qatar","Imports","Yellowfin tuna",4.4,"Fish",333.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,22,85,80,17,0,0,6,8,46,12,9,13,14.37
"10396","Qatar","Capture","Yellowfin seabream",3.8,"Marine fish",962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,8,18,23,35,27,9,9,41,6,185,90,102,149,125,125
"10397","Qatar","Capture","Twobar seabream",3.4,"Marine fish",754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273,245,236
"10398","Qatar","Capture","Tuna and bonito",4.45384615384615,"Marine fish",4474,0,0,0,0,0,0,16,12,34,35,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,62,216,257,368,232,335,590,558,487,356,441,435,0,0,0
"10399","Qatar","Imports","Tuna",4.41419355212676,"Fish",71459.6487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281.96,0,0,0,0,0,0,0,1976.4,2561.64,2821.92,5124.36,4096.06,6947.96,0,0,5027.74,5975.22,7222.35,7058.49,7254.85,7314.56,7796.1387
"10400","Qatar","Imports","Trout and char",4.07308571312929,"Fish",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,373,79,81,189,0,0,168,116,402,739,33,306,617.74
"10401","Qatar","Imports","Trout",4.07121218767622,"Fish",442.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,87.5,55,225,72.125
"10402","Qatar","Imports","Tilapia and catfish and carp",2.5434191644055,"Fish",3635.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,432.39,266.46,1766.55,508.35,452.5,208.775
"10403","Qatar","Imports","Tilapia",2.04483290355697,"Fish",11829.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,5,34,10,16,75,0,0,1228.25,1244.5,2240,3126.5,1819.25,830.25,1172.42
"10404","Qatar","Capture","Threadfin bream",3.8,"Marine fish",883,0,0,0,0,0,0,2,24,18,10,7,18,49,21,6,40,23,11,5,5,13,15,3,0,0,0,0,2,2,10,28,44,62,33,48,31,24,23,13,30,77,91,38,57
"10405","Qatar","Imports","Swordfish",4.5,"Fish",983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,0,0,0,111,121.75,109.25,215.75,62.25,75,59
"10406","Qatar","Imports","Spanish mackerel",4.48639874764937,"Fish",3401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,16,364,691,700,1526,0,0,54,0,0,0,0,0,0
"10407","Qatar","Imports","Southern bluefin tuna",3.9,"Fish",234.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,59,0,0,22,0,0,0,2,5,0,0,77,30.69
"10408","Qatar","Capture","Sordid rubberlip",4,"Marine fish",365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,125,160
"10409","Qatar","Imports","Sockeye salmon",3.5,"Fish",746.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,30,156,30,32,16,0,0,41,16,51,76,94,45,80.29
"10410","Qatar","Imports","Seabream",3.63903005392303,"Fish",1499.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,123,162,221,588,381.47
"10411","Qatar","Imports","Seabass",3.57754369767593,"Fish",2728.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,2,1,0,23,0,0,49,105,142,224,364,702,1102.47
"10412","Qatar","Capture","Sea catfish",3.61666666666667,"Marine fish",607,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,122,195,181
"10413","Qatar","Imports","Sardine and sardinella and sprat",2.93709866150701,"Fish",45367.8154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,563.92,0,0,0,0,0,0,0,167.28,284.96,406.42,1967.08,3113.14,2768.42,0,0,3796.74,5229.66,5889.96,5849.42,3620.92,5294.86,6415.0354
"10414","Qatar","Imports","Salmonids",4.22855634639059,"Fish",11190.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,575,908,659,618,1978,0,0,2809,3447,0,0,0,30,40.23
"10415","Qatar","Imports","Salmon",4.27000745885248,"Fish",10934.3044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.32,0,0,2.66,5.32,7.98,26.6,7.98,46.94,100.86,139.8,974.78,1055.07,360.18,0,0,1514.1,1167.67,2019.05,1176.64,1162.27,893.94,251.1444
